name,address,city,country,continent,geoX,geoY
"Dr. Med. Dent. Peter Katzorke, Zahnarzt (Dental)",Grossm¸nsterplatz 9,Zurich,Switzerland,Europe,47.369909,8.543794
"Dr. Med. Dent. Peter Seiler, Zahnarzt (Dental)",R‰mistrasse 38,Zurich,Switzerland,Europe,47.370683,8.549689
"Dr. Med. Dent. Robert Levy, Eidg. Dipl. Zahnarzt (Dental)",Seefeldstrasse 116,Zurich,Switzerland,Europe,47.358625,8.553522
Dr. Med. Dent. Roland Besek Zahnarztpraxis (Dental),Theaterstrasse 18,Zurich,Switzerland,Europe,47.367046,8.545769
Dr. Med. Dent. Rolf Kufus (Dental),Lˆwenstrasse 2,Zurich,Switzerland,Europe,47.373057,8.534723
Dr. Med. Dent. Susanne Sekyra (Dental),Klarastrasse 5,Zurich,Switzerland,Europe,47.364009,8.55057
Dr. Med. Dent. Urs W. Burkhardt (Dental),Seefeldstrasse 26,Zurich,Switzerland,Europe,47.363746,8.549061
Dr. Med. Dent. Vaclav Picalek (Dental),Albisriederstrasse 258,Zurich,Switzerland,Europe,47.378213,8.492929
Dr. Med. Dent. Willy Baumgartner (Dental),R‰mistrasse 39,Zurich,Switzerland,Europe,47.369219,8.547879
Dr. Med. Georges Stergiou (Dental),Uraniastrasse 18,Zurich,Switzerland,Europe,47.374229,8.536326
Kinderspital Zurich ( University Childrens Clinic),Steinwiesstrasse 75,Zurich,Switzerland,Europe,47.371589,8.557788
Klinik Pyramide Am See,Bellerivestrasse 34,Zurich,Switzerland,Europe,47.35807,8.54891
Medix Notfallpraxis,Badenerstrasse 41,Zurich,Switzerland,Europe,47.373239,8.528808
Permanence Hauptbahnhof,Bahnhofblatz 15,Zurich,Switzerland,Europe,47.377189,8.540673
Privatklinik Bethanien,Toblerstrasse 51,Zurich,Switzerland,Europe,47.38065,8.556868
Sos Zahn‰rzte (Dental),Theaterstrasse 14 (Am Bellevue),Zurich,Switzerland,Europe,47.366795,8.546127
Stadtspital Triemli Hospital,Birmensdorferstrasse 497,Zurich,Switzerland,Europe,47.365759,8.497476
UniversitatsSpital Zurich,Ramistrasse 100,Zurich,Switzerland,Europe,47.376616,8.549178
Baskent University Alanya Hospital ,Saray Mah. Yunus Emre Cad. No:1,"Alanya, Antalya",Turkey,Europe,36.547199,31.994267
Dr Asuman Caylar - Universal Medical Clinic,"Ataturk Alya 2 Apt, 140/1","Alanya, Antalya",Turkey,Europe,36.560139,32.002121
Turkler Medical Center,"Fugla Mah, Yilmaz Sok. No: 10, Turkler","Alanya, Antalya",Turkey,Europe,36.560139,32.002121
Akdeniz University Hospital,Dumlupinar Bulvari,"Antalya, Antalya",Turkey,Europe,36.898417,30.665355
Akseki State Hospital,"Hastane Caddesi, Akseki","Antalya, Antalya",Turkey,Europe,36.913686,30.764406
Alanya State Hospital,Guller Pinari Mah,"Antalya, Antalya",Turkey,Europe,36.88414,30.70563
ASV Hospital - Akdeniz Saglik Vakfi Hastanesi,Ali Cetinkaya Cadesi 17,"Antalya, Antalya",Turkey,Europe,36.888514,30.710257
Kale State Hospital,Kale Demre,"Antalya, Antalya",Turkey,Europe,36.243827,29.985719
Kemer State Hospital,Merkez Mah. Hastane Caddesi,"Kemer, Antalya",Turkey,Europe,36.603072,30.562356
Anadolu Hastenasi Side,Yali Mahallesi Side Bulvan No 55,"Manavgat, Antalya",Turkey,Europe,36.790081,31.46286
Private Lara Hospital,"Havaalan? Bulvar?, G¸zeloba Mah. SevinÁ Sok. No:9","Muratpa?a, Antalya",Turkey,Europe,36.861732,30.789486
Ozel Ku?adas? Hastanesi - Kusadasi Private Hospital,"Turkmen Mahalles, Ant Sokak No 17","Kusadasi, Aydin",Turkey,Europe,37.859619,27.268069
Universal Hospitals Group Kusadasi,Turkmen Mah. Riza Sarac Cade. No;1/1,"Kusadasi, Aydin",Turkey,Europe,37.862209,27.263729
Acibadem Bakirkoy International Hospital,Halit Ziya Usakligil Cad.1,"Bakirkoy, Istanbul",Turkey,Europe,40.975595,28.872284
Medical Park Beykoz,9 Cad. 3 Acarkent,"Beykoz, Istanbul",Turkey,Europe,41.1109,29.132157
Memorial Hospital Group ,Piyalepa?a Bulvar?,"Sislil, Istanbul",Turkey,Europe,41.038432,28.967891
Turkey Hospital Hastanesi,Darulacaze Cad. 80270,"Sislil, Istanbul",Turkey,Europe,41.06265,28.968919
Port Clinic Ataturk,"Ataturk Havalimani Dis Hatlar, Gidis Terminali ","Yesilkoy, Istanbul",Turkey,Europe,41.00527,28.97696
Dr Mustafa Enver Bey Caddesi,"Sˆ?¸t Apt., No:4  Kat:2","Alsancak, Izmir",Turkey,Europe,38.432581,27.138033
Bornova Sifa Hospital,Sanayi Caddesi No 7,"Bornova, Izmir",Turkey,Europe,38.452312,27.201566
Ozel Baki Uzun Hastanesi,Ali Fuat Cebesoy 9135/4,"Karabaglar, Izmir",Turkey,Europe,38.381316,27.112093
SISUSMED Medical Center,Gaziler Cad. No:26/4 Konak Merkez,"Konak, Izmir",Turkey,Europe,40.013453,32.849772
Inebolu Devlet Hastanesi Hospital,"Yukar? Hat?pba?? Mahallesi Atilla G¸rsoy Caddesi, 61","Inebolu, Kastamonu",Turkey,Europe,41.974722,33.760833
Anadolu Medical Center Hospital,Cumhuriyet mahallesi 2255 sokak no:3,"Gebze, Kocaeli",Turkey,Europe,40.807406,29.385514
Anatolia Hospital Side,Yali Mahallesi Side Bulvan No. 55 07330,"Side, Manavat - Antalya",Turkey,Europe,36.781504,31.405615
Bodrum Medlife Medical Services,Osman Nuri Bilgin Cad No 39/1,"Bodrum, Mugla",Turkey,Europe,37.030958,27.415622
Bodrum Private Hospital,"Mars Mabedi Caddesi, 22-43","Bodrum, Mugla",Turkey,Europe,37.040105,27.428351
Medmaris Ozel Saglik Hizmetleri Ltd STI,Kemal S.elgin Bulvari 16,"Marmaris, Mugla",Turkey,Europe,36.849406,28.27919
Dr Nukhet Berk (Dental),"Mahatmagandi Cad. No 34, Gaziosmanpasa",Ankara,Turkey,Europe,39.890312,32.873265
Universal Hospital Bodrum,Cevat Sakir Mahallesi,"Bodrum, Mugla",Turkey,Europe,37.03894,27.436093
Bursa Devlet Hastanesi,Alaaddin Mh.,Bursa,Turkey,Europe,40.18533,29.05182
Lokman Hekim Esnaf Hospital,Dolgu Sahasi 532. Sokak 6,Fethiye,Turkey,Europe,36.62996,29.117912
American Hospital of Istanbul,"G¸zelbahÁe Sokak, No: 20 Ni?anta??",Istanbul,Turkey,Europe,41.055043,28.973335
Hisar Intercontinental Hospital,Alemdag Cad. Site Yolu Sok. No:7,Istanbul,Turkey,Europe,41.026008,29.115746
Medical Park Fatih,?skenderpa?a Mah. Horhor Cad. No:4 Fatih,Istanbul,Turkey,Europe,41.012864,28.950712
Ozel Academic Hospital,Nuh Kuyusu Cad. No: 94 Ba?larba??,Istanbul,Turkey,Europe,41.020296,29.034875
Medicana International Istanbul Hospital ,"Beylikd¸z¸ Cad. No:3, Beylikd¸z¸",Istanbul,Turkey,Europe,41.011551,28.647949
Atakalp Hospital,"1418 Sokak, 18",Izmir,Turkey,Europe,38.425152,27.150271
Ahu Hetman Hospital,167 Sokak No 3,"Marmaris, Mugla",Turkey,Europe,36.848223,28.256192
Fethiye Devlet Hastansei,Fethiye,Mugla,Turkey,Europe,36.618561,29.116751
St Marys Nursing Centre,19 Dunstable Road,"Luton, Bedfordshire",UK,Europe,51.880769,-0.423303
The Physiotherapy Clinic,"The Barn, Enborne Gate","Newbury, Berkshire",UK,Europe,51.39436,-1.341178
Smile Dental Care (Dental),24 High Street,"Slough, Berkshire",UK,Europe,51.506291,-0.607234
West Berkshire Community Hospital,"London Road or Turnpike Road, Benham Hill","Thatcham, Berkshire",UK,Europe,51.405904,-1.291429
BMI The Princess Margaret Hospital,Osborne Road,"Windsor, Berkshire",UK,Europe,51.474658,-0.611525
The Edgbaston Hospital,22 Somerset Road,"Edgbaston, Birmingham",UK,Europe,52.458245,-1.933434
The Surgery - Dr Khot & Partners,27-29 Links Road,"Portslade, Brighton",UK,Europe,50.837071,-0.207428
Milton Keynes Hospital NHS Foundation Trust,Standing Way,"Milton Keynes, Buckinghamshire",UK,Europe,52.023768,-0.736005
West Cambridge Anaesthetists,30 New Road,"Impington, Cambridge",UK,Europe,52.244692,0.112433
Charles Hicks Centre,75 Ermine Street,"Huntingdon, Cambridgeshire",UK,Europe,52.365513,-0.228245
Fitzwilliam Hospital,"Milton Way, South Bretton","Peterborough, Cambridgeshire",UK,Europe,52.577178,-0.29615
Jersey General Hospital,"Gloucester Street, St Helier","Jersey, Channel Islands",UK,Europe,51.864245,-2.238156
Spire Regency Hospital,West Street,"Macclesfield, Cheshire",UK,Europe,53.260117,-2.137539
Craghead Medical Centre,The Middles,"Craghead, County Durham",UK,Europe,54.856919,-1.681803
University Hospital Of North Durham,North Road,"Durham, County Durham",UK,Europe,54.779947,-1.584773
Tower House Surgery,Market Way,"Chusleigh, Devon",UK,Europe,50.605626,-3.601181
Derriford Hospital,"Derriford Road, Crownhill","Plymouth, Devon",UK,Europe,50.41812,-4.115932
Mount Gould Primary Care Centre,200 Mount Gould Road,"Plymouth, Devon",UK,Europe,50.378959,-4.112666
Nuffield Health Bournemouth Hospital,67 Lansdowne Road,"Bournemouth, Dorset",UK,Europe,50.729581,-1.870247
Royal Bournemouth General Hospital,Castle Lane East,"Bournemouth, Dorset",UK,Europe,50.744068,-1.818624
West Hill Dental Practice NHS Foundation Trust,1 West Hill Place,"Bournemouth, Dorset",UK,Europe,50.719621,-1.886278
The Harbour Hospital,St Marys Road,"Poole, Dorset",UK,Europe,50.723714,-1.972619
The Apples Medical Centre,East Mill Lane,"Sherborne, Dorset",UK,Europe,50.947974,-2.508819
Bute House Surgery - Grove Medical Centre,Wootton Grove,"Sherborne, Dorset",UK,Europe,50.952938,-2.513495
Mouthpeace Dental Practice (Dental),1 The Cornmarket,"Wimborne Minster, Dorset",UK,Europe,50.799488,-1.988937
Spire Hull And East Riding Hospital,Lowfield Road,"Anlaby, East Yorkshire",UK,Europe,53.741272,-0.432976
The Spire Hartswood Hospital,Eagle Way,"Brentwood, Essex",UK,Europe,51.599752,0.306823
Dr MacMillan - East Lynne Medical Centre,3/5 Wellesley Road,"Clacton-on-Sea, Essex",UK,Europe,51.791434,1.151229
Colchester Primary Care Centre NHS North East Essex,Turner Road,"Colchester, Essex",UK,Europe,51.90933,0.902434
Gloucestershire Royal Hospital NHS Foundation Trust,Great Western Road,"Gloucester, Gloucestershire",UK,Europe,51.865524,-2.233983
Angel Smile Dental Care (Dental),"41 Islington High Street, 1st Floor","London, Great London",UK,Europe,51.533066,-0.106616
Anna House Dental Clinic (Dental),214 - 218 High Road,"London, Great London",UK,Europe,51.548088,-0.236765
Associated Hyde Park Dental Centre - NHS Trust (Dental),61 Bayswater Road,"London, Great London",UK,Europe,51.511665,-0.176424
Bmi City Medical,17 St HeleníS Place,"London, Great London",UK,Europe,51.515328,-0.081999
Boreham And Rowley,18 Thurloe Street,"London, Great London",UK,Europe,51.494415,-0.172901
Broadgreen Hospital,Thomas Drive,"London, Great London",UK,Europe,51.490483,0.06651
Capio Nightingale Hospital,"11-19 Lisson Grove, Marylebone","London, Great London",UK,Europe,51.518059,-0.147074
Carnaby Street Dental (Dental),31 Carnaby Street,"London, Great London",UK,Europe,51.512858,-0.138576
Charing Cross Hospital,Fulham Palace Road,"London, Great London",UK,Europe,51.487363,-0.221772
Chelsea Outpatient Centre,280 Kings Road,"London, Great London",UK,Europe,51.486476,-0.171469
City Road Medical Centre,190-196 City Road,"London, Great London",UK,Europe,51.527909,-0.090729
City Walk in Clinic,"33-34 Bury Street, Renown House","London, Great London",UK,Europe,51.508129,-0.128005
Clementine Churchill Hospital,Sudbury Hill,"London, Great London",UK,Europe,51.564035,-0.336268
Davies & Associates (Dental),111 Harley Street,"London, Great London",UK,Europe,51.521201,-0.147908
Doctorcall Medical Services Group,121 Harley Street,"London, Great London",UK,Europe,51.521949,-0.148438
Dr Cathy Roberts - Consultant Obstetrician & Gynaecologist,212 Great Portland Street,"London, Great London",UK,Europe,51.522465,-0.143675
"Dr Norman Johnson, MD - King Edward VIIs Hospital","37A Devonshire Street, The Consulting Rooms","London, Great London",UK,Europe,51.508129,-0.128005
Dr Phillipa Groves - London Bridge Hospital,20 Harley Street,"London, Great London",UK,Europe,51.518787,-0.147833
Dr. Malcolm Schaller (Dental),152 Harley Street,"London, Great London",UK,Europe,51.523078,-0.148841
Fleet Street Clinic (Dental),29 Fleet Street,"London, Great London",UK,Europe,51.513829,-0.110233
Hammersmith Hospitals NHS Trust,Du Cane Road,"London, Great London",UK,Europe,51.515866,-0.238016
Hospital Of St John & St Elizabeth,"60 Grove End Road, St John S Wood","London, Great London",UK,Europe,51.53343,-0.175701
Kings College Hospital,Denmark Hill,"London, Great London",UK,Europe,51.467422,-0.091024
London Bridge Hospital,27 Tooley Street,"London, Great London",UK,Europe,51.505991,-0.085595
London Dental Centre (Dental),109 Lever Street,"London, Great London",UK,Europe,51.527132,-0.095743
Mr R. Andrew Sankey -  Chelsea Outpatient Centre,280 Kings Road,"London, Great London",UK,Europe,51.486476,-0.171469
Newham University Hospital,"Glen Road, Plaistow, Newham","London, Great London",UK,Europe,51.522321,0.035375
Northwick Park Hospital,Watford Road,"London, Great London",UK,Europe,51.570626,-0.322865
Premier Health & Sport Therapy,6-9 Timber Street,"London, Great London",UK,Europe,51.52381,-0.096462
Q Clinic - Invisalign Dentist (Dental),139 Harley Street,"London, Great London",UK,Europe,51.522582,-0.148748
Queen Square Hospital - National Hospital for Neurology and Neurosurgery,Queen Square,"London, Great London",UK,Europe,51.52186,-0.122135
Royal Free Hampstead NHS Trust,Pond Street,"London, Great London",UK,Europe,51.553805,-0.167127
Sloane Court Clinic,11 Sloane Court West,"London, Great London",UK,Europe,51.489469,-0.157574
Squire Mile Dental Center (Dental),7 White Kennet Street,"London, Great London",UK,Europe,51.515497,-0.076933
St. Charles Hospital,Exmoor Street,"London, Great London",UK,Europe,51.522801,-0.216392
SW1 Dental Studio (Dental),41-43 Great Oeter Street,"London, Great London",UK,Europe,51.49678,-0.128966
The Doctors Laboratory,60 Whitfield Street,"London, Great London",UK,Europe,51.521449,-0.136178
The Heathbridge Practice,125 Upper Richmond Road,"London, Great London",UK,Europe,51.460076,-0.215169
The Hillingdon Hospital,Pield Heath Road,"London, Great London",UK,Europe,51.526081,-0.459444
The London Independent Hospital,"1 Beaumont Square, Stepney Green","London, Great London",UK,Europe,51.508129,-0.128005
The New Mill Street Surgery,1 Woseley Street,"London, Great London",UK,Europe,51.500795,-0.071443
The Portland Hospital,205-209 Great Portland Street,"London, Great London",UK,Europe,51.523195,-0.144505
UCLH University College London Hospitas NHS,235 Euston Road,"London, Great London",UK,Europe,51.525083,-0.136355
University College London Hospital NHS Trust,25 Grafton Way,"London, Great London",UK,Europe,51.523985,-0.13604
Viveka Health Practice,27 A Queens Terrace,"London, Great London",UK,Europe,51.53612,-0.174774
Whipps Cross University Hospital NHS Foundation Trust,"Whipps Cross Road, Leytonstone","London, Great London",UK,Europe,51.577907,0.009372
Xray Express,121 Harley Street,"London, Great London",UK,Europe,51.521949,-0.148438
Ghauri Dental Centre (Dental),1 Wormholt Road,"London, Great London",UK,Europe,51.507385,-0.240697
Queen Marys Hospital - St Georges Healthcare NHS Trust,"Roehampton Lane, Roehampton","London, Great London",UK,Europe,51.455479,-0.243128
Balmoral Nursing Home,"29 Old Road, Mottram","Hyde, Greater Manchester",UK,Europe,53.464023,-2.017677
St Martins Health Centre,Les Camps Du Moulin,"St Martins, Guernsey",UK,Europe,49.433049,-2.551916
The Guilford Clinic,170 Priestley Road,"The Surrey Research Park, Guilford",UK,Europe,51.242743,-0.61532
The Hampshire Clinic,"Basing Road,Old Basing","Basingstoke, Hampshire",UK,Europe,51.269795,-1.06148
Queen Alexandra Hospital,"Southwick Hill Road, Cosham","Portsmouth, Hampshire",UK,Europe,50.85257,-1.070503
Dr John Outhwaite ,Quo Vadis ,"Tadley Hill, Hampshire",UK,Europe,51.347255,-1.134166
St Paulís Surgery,Alison Way,"Winchester, Hampshire",UK,Europe,51.065847,-1.321753
The County Hospital Wye Valley NHS Trust,Union Walk,"Hereford, Herefordshire",UK,Europe,52.057995,-2.709463
Hanscombe House Surgery ,52A St Andrew Street,"Hertford, Hertfordshire",UK,Europe,51.796678,-0.082153
Watford General Hospital,Vicarage Road,"Watford, Hertfordshire",UK,Europe,51.649097,-0.405788
Manor View Practice Bushley Health Centre,London Road,"Bushey, Herts",UK,Europe,51.646282,-0.37451
Lido Medical Centre,"208, St. Saviours Road","St. Saviour, Jersey",UK,Europe,49.189499,-2.096998
William Harvey Hospital Ashford,"Kennington Road, Willesborough","Ashford, Kent",UK,Europe,51.143888,0.907238
Dartford and Gravesham NHS Foundation Trust,Darenth Wood Road,"Dartfort, Kent",UK,Europe,51.432352,0.261302
Buckland Hospital,Coombe Valley Road,"Dover, Kent",UK,Europe,51.132669,1.293308
Summercroft Surgery,Starts Hill Road,"Farnborough, Kent",UK,Europe,51.361989,0.06415
Maidstone And Tunbridge Wells NHS Foundation Trust - Tunbridge Wells Hospital,"Tonbridge Road, The Wells Suite","Tunbridge Wells, Kent",UK,Europe,51.150316,0.307343
Woodlands Primary Care,146 Halfway Street,"Sidcup, Kent",UK,Europe,51.439338,0.089082
Stonehaven Medical Group,"32, Robert Street","Stonehaven, Kincardineshire",UK,Europe,56.966602,-2.211493
Blackpool Victoria Hospital,Whinney Heys Road,"Blackpool, Lancashire",UK,Europe,53.821377,-3.013778
Dr Rajnish Luthra - Marton Medical Practice - Whitegate Health Centre,"150, Whitegate Drive","Blackpool, Lancashire",UK,Europe,53.812629,-3.03449
Morecambe Health Center - Coastal Medical Group,Hanover Street,"Morecambe, Lancashire",UK,Europe,54.072883,-2.85975
Chelsea And Westminster Hospital NHS Foundation Trust,369 Fulham Road,"Chelsea, London",UK,Europe,51.484945,-0.182398
Kirby Road Surgery,58 Kirby Road,"Dunstable Beds, London",UK,Europe,51.883247,-0.526756
Chartfield Surgery,30 Chartfield Avenue,"Putney, London",UK,Europe,51.457481,-0.226565
Putneymead Group Medical Practice NHS Foundation Trust,266 Upper Richmond Road,"Putney, London",UK,Europe,51.461736,-0.22033
The Medical Centre Of Ruislip,"69, Queens Walk","Ruislip, London",UK,Europe,51.562254,-0.392067
Wellington Hospital,Wellington Place,"St Johns Wood, London",UK,Europe,51.53145,-0.170735
Dr Alan Froley - Beeches Surgery,9 Hill Road,"Surrey, London",UK,Europe,51.358143,-0.171357
Mayday University Hospital,530 London Rd,"Surrey, London",UK,Europe,51.389352,-0.111333
Dr O Uduku - Brunner Road Medical Centre,2 Brunner Road,"Walthamstow, London",UK,Europe,51.580643,-0.031659
Minerva Medical Clinic,39 Hartfield Road,"Wimbledon, London",UK,Europe,51.419384,-0.205366
St Georges Healthcare NHS Foundation Trust,Blackshaw Road,"Tooting, London ",UK,Europe,51.426727,-0.175746
The Pennine Acute Hospitals NHS Trust,Delaunays Road,"Crumpsall, Manchester",UK,Europe,53.519023,-2.231403
The Maples Medical Centre,2 Scout Drive,"Newall Green, Manchester",UK,Europe,53.385321,-2.288774
Southport and Ormskirk Hospital NHS Trust Foundation,"Town Lane, Kew","Southport, Merseyside",UK,Europe,53.631019,-2.984721
Glendale Medical Centre,"155 High Street, Harlington","Hayes, Middlesex",UK,Europe,51.487758,-0.436155
West Middlesex University Hospital,Twickenham Road,"Isleworth, Middlesex",UK,Europe,51.468116,-0.329614
Ealing Hospital NHS Trust,Uxbridge Road,"Southall, Middlesex",UK,Europe,51.511869,-0.381462
The Grove Medical Group,1 The Grove,"Gosforth, Newcastle",UK,Europe,55.002011,-1.619297
Norwich Community Hospital,Bowthorpe Road,"Norwich, Norfolk",UK,Europe,52.633633,1.264437
Spire Norwich Hospital,"Old Watton Rd, Colney","Norwich, Norfolk",UK,Europe,52.627005,1.22375
Royal Victoria Hospital,Grosvenor Road,"Belfast, Northern Ireland",UK,Europe,54.595353,-5.94537
Ulster Independent Clinic,245 Stranmillis Road,"Belfast, Northern Ireland",UK,Europe,54.569945,-5.945285
The North West Independent Hospital,"Church Hill House, Ballykelly","Londonderry, Northern Ireland",UK,Europe,55.043515,-7.017957
Wansbeck Hospital,Woodhorn Lane,"Ashington, Northumberland",UK,Europe,55.184712,-1.561521
Church Walk Surgery,Church Walk,"Eastwood, Nottingham",UK,Europe,53.016704,-1.305329
Willowbrook Medical Practive,Brook Street,"Sutton-in-ashfield, Notts",UK,Europe,53.123282,-1.266237
Churchill Hospital - Oxford Radcliffe Hospitals NHS Trust,Old Road,"Headington, Oxfordshire",UK,Europe,51.752258,-1.193323
Nuffield Health The Manor Hospital Oxford,Beech Road,"Headington, Oxfordshire",UK,Europe,51.759824,-1.217089
John Radcliffe Hospital (NHS),Headley Way Headington,"Oxford, Oxfordshire",UK,Europe,51.762861,-1.224895
Oxford Private Medical Practice,"256 Banbury Road, Mayfield House, 3rd Floor","Oxford, Oxfordshire",UK,Europe,51.777484,-1.264549
Eynsham Medical Group,"Conduit Lane, Eynsham","Witney, Oxfordshire",UK,Europe,51.781125,-1.376527
NHS Beech Drive Surgery,"17-19, Beech Drive","Fulwood, Preston",UK,Europe,53.795803,-2.716902
Bmi Albyn Hospital,21-24 Albyn Place,"Aberdeen, Scotland",UK,Europe,57.142873,-2.118665
Links Medical Practice,Park Road,"Aberdeen, Scotland",UK,Europe,57.155812,-2.087796
Bmi Ross Hall Hospital,221 Crookston Road,"Glasgow, Scotland",UK,Europe,55.839204,-4.365287
Dr Mackintosh Practice,Andrew Street,"Glasgow, Scotland",UK,Europe,55.762799,-4.17598
Glasgow Dental Hospital & School (Dental),378 Sauchiehall Street,"Glasgow, Scotland",UK,Europe,55.865784,-4.265697
Kenilworth Medical Centre,1 Kenilworth Ct,"Glasgow, Scotland",UK,Europe,55.940414,-3.996978
Nithsdale Dental Centre (Dental),8 Nithsdale Road,"Glasgow, Scotland",UK,Europe,55.836723,-4.271322
Park Cottage Dental Practice (Dental),8A Roman Road,"Glasgow, Scotland",UK,Europe,55.919305,-4.331895
Peel Glen Dental Care (Dental),14 Peel Glen Road,"Glasgow, Scotland",UK,Europe,55.916433,-4.36524
Newhills Dental Practice (Dental),"11 Newhills Road, Glasgow","Lanarkshire, Scotland",UK,Europe,55.86232,-4.136466
Gilbert Bain Hospital,South Road,"Lerwick, Scotland",UK,Europe,60.147129,-1.165916
Weston General Hospital NHS Foundation Trust,"Grange Road, Uphill","Weston-super-Mare, Somerset",UK,Europe,51.320654,-2.971388
BMI Thornbury Hospital,312 Fulwood Road,"Sheffield, South Yorkshire",UK,Europe,53.373397,-1.516622
Royal Hallamshire Hospital,Glossop Road,"Sheffield, South Yorkshire",UK,Europe,53.378218,-1.493568
University Hospital Of North Staffordshire - Royal Infirmary,Princes Road,"Stoke on Trent, Staffordshire",UK,Europe,53.006407,-2.196729
Dr Rachel Jenkins - Bury St Edmunds Hospital,St Marys Square,"Bury St Edmunds, Suffolk",UK,Europe,52.24107,0.719301
